Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,69.980003,73.129997,69.900002,73.129997,59.236874,2265900
2008-04-02,73.059998,73.639999,72.25,72.58000200000001,58.791374,1836500
2008-04-03,71.589996,72.290001,71.059998,71.370003,57.811253,1975500
2008-04-04,71.5,74.110001,71.5,73.709999,59.706688,2363500
2008-04-07,73.910004,73.910004,72.099998,72.279999,58.548351000000004,1599600
2008-04-08,71.910004,72.459999,71.41999799999999,72.32,58.580738000000004,1024900
2008-04-09,72.489998,72.489998,71.099998,71.860001,58.208138,1553900
2008-04-10,72.290001,73.480003,71.339996,73.379997,59.439384,1906800
2008-04-11,72.5,72.839996,71.449997,71.720001,58.094753000000004,1340700
2008-04-14,72.019997,73.0,71.129997,72.0,58.321568000000006,1653000
2008-04-15,72.309998,73.300003,71.5,72.879997,59.034369999999996,1537900
2008-04-16,73.43,75.230003,73.43,75.029999,60.775943999999996,1383000
2008-04-17,74.900002,75.16999799999999,73.449997,74.309998,60.192703,1300300
2008-04-18,75.290001,76.440002,74.889999,76.32,61.820843,1143100
2008-04-21,75.57,77.379997,75.33000200000001,76.970001,62.347366,1219800
2008-04-22,79.760002,83.410004,79.760002,81.059998,65.660347,4301600
2008-04-23,81.610001,81.790001,78.639999,79.470001,64.372414,2461900
2008-04-24,80.029999,80.129997,78.190002,79.209999,64.161819,1841800
2008-04-25,79.599998,79.910004,78.230003,79.449997,64.356186,1117000
2008-04-28,79.230003,79.940002,78.879997,79.239998,64.186142,1459500
2008-04-29,78.849998,80.389999,78.639999,78.870003,63.886398,1341700
2008-04-30,80.010002,80.809998,79.0,79.849998,64.680222,2525200
2008-05-01,80.66999799999999,81.519997,79.379997,81.260002,65.82235,1469100
2008-05-02,82.139999,82.41999799999999,80.709999,81.980003,66.405556,1814100
2008-05-05,82.150002,82.199997,81.33000200000001,81.889999,66.332657,984100
2008-05-06,81.739998,81.800003,80.099998,81.260002,65.82235,1555600
2008-05-07,81.0,82.260002,80.339996,80.440002,65.158165,1530100
2008-05-08,81.059998,83.339996,80.610001,83.07,67.28850600000001,1497700
2008-05-09,81.989998,84.0,81.989998,83.589996,67.709694,1383200
2008-05-12,83.910004,84.760002,82.970001,84.720001,68.625061,725700
2008-05-13,85.099998,86.220001,83.720001,85.690002,69.583237,1517200
2008-05-14,85.279999,86.910004,85.279999,85.459999,69.396439,1467800
2008-05-15,85.459999,85.5,84.120003,85.099998,69.104118,1476000
2008-05-16,84.949997,85.389999,84.040001,85.0,69.02291899999999,1447100
2008-05-19,85.400002,86.5,84.839996,85.440002,69.380241,1203800
2008-05-20,85.209999,85.230003,83.83000200000001,84.190002,68.365166,1519300
2008-05-21,84.650002,85.58000200000001,82.599998,82.959999,67.366371,1429300
2008-05-22,83.260002,83.260002,81.529999,81.709999,66.351326,1587500
2008-05-23,81.510002,81.510002,79.690002,80.57,65.425629,1368500
2008-05-27,80.760002,81.870003,79.809998,81.639999,66.294487,1701700
2008-05-28,82.239998,82.91999799999999,81.33000200000001,82.839996,67.268936,1493000
2008-05-29,82.739998,84.160004,81.440002,83.459999,67.772377,1340500
2008-05-30,83.900002,85.08000200000001,83.269997,84.66999799999999,68.75496700000001,1519500
2008-06-02,84.510002,84.760002,82.459999,83.089996,67.471962,1595300
2008-06-03,83.550003,83.709999,81.620003,82.519997,67.00907099999999,1965700
2008-06-04,82.120003,82.360001,81.230003,81.940002,66.538101,1987100
2008-06-05,80.41999799999999,80.41999799999999,78.389999,79.779999,64.784103,3643400
2008-06-06,79.510002,80.610001,78.019997,78.16999799999999,63.476742,2359900
2008-06-09,78.349998,79.010002,77.25,77.690002,63.086964,2314400
2008-06-10,77.279999,77.639999,76.650002,76.949997,62.486038,1676300
2008-06-11,76.739998,76.75,74.559998,74.809998,60.748295,2485000
2008-06-12,75.040001,77.860001,75.040001,76.5,62.120647,2014800
2008-06-13,77.160004,79.959999,77.160004,78.66999799999999,63.882751,2654300
2008-06-16,78.639999,78.639999,76.82,77.790001,63.168147999999995,1500600
2008-06-17,77.730003,78.32,76.889999,76.940002,62.477924,1149600
2008-06-18,76.589996,76.589996,75.540001,76.300003,61.958218,1665300
2008-06-19,76.300003,78.879997,75.949997,78.550003,63.78532,2072600
