Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,47.360001000000004,49.439999,47.049999,49.439999,38.626186,2687300
2008-04-02,49.240002000000004,51.25,49.060001,50.380001,39.360592,2443700
2008-04-03,49.98,50.869999,49.349998,50.360001000000004,39.344963,1666900
2008-04-04,50.5,52.32,50.360001000000004,51.669998,40.368423,2669200
2008-04-07,52.16,52.799999,50.900002,51.459998999999996,40.204353000000005,1275100
2008-04-08,50.830002,51.509997999999996,50.380001,51.23,40.02467,1257400
2008-04-09,51.380001,51.610001000000004,49.0,49.459998999999996,38.641808000000005,1825900
2008-04-10,49.369999,50.84,48.91,50.509997999999996,39.462146999999995,1491700
2008-04-11,49.720001,49.720001,47.869999,48.200001,37.657406,2327100
2008-04-14,48.509997999999996,48.549999,47.09,47.459998999999996,37.079262,2127300
2008-04-15,47.68,47.860001000000004,46.650002,47.610001000000004,37.196449,2776300
2008-04-16,47.919998,49.98,47.919998,49.209998999999996,38.446498999999996,3463100
2008-04-17,48.970001,50.130001,48.549999,49.34,38.548058000000005,1689900
2008-04-18,50.98,56.16,50.98,55.23,43.149769,6561900
2008-04-21,55.040001000000004,55.139998999999996,53.630001,54.400002,42.501331,3785400
2008-04-22,54.060001,54.799999,53.34,54.0,42.188796999999994,2903400
2008-04-23,54.16,55.09,53.529999,54.330002,42.446628999999994,2138000
2008-04-24,54.349998,55.150002,53.150002,54.540001000000004,42.610683,1882400
2008-04-25,54.84,56.290001000000004,54.540001000000004,56.060001,43.798233,2548100
2008-04-28,58.779999,59.459998999999996,57.5,58.02,45.329514,4040000
2008-04-29,58.41,58.709998999999996,57.189999,57.490002000000004,44.915436,3369000
2008-04-30,58.5,64.16999799999999,57.490002000000004,62.650002,48.946819,8954800
2008-05-01,62.650002,66.0,61.740002000000004,65.699997,51.329693,5375400
2008-05-02,66.5,67.260002,65.5,67.129997,52.446926,4405100
2008-05-05,66.260002,67.959999,66.040001,67.82,52.986,3762300
2008-05-06,67.82,70.300003,67.18,69.43,54.243846999999995,5099100
2008-05-07,69.730003,70.5,67.620003,68.059998,53.17351899999999,4357800
2008-05-08,68.18,68.879997,67.33000200000001,68.120003,53.22039,2790800
2008-05-09,67.260002,67.519997,66.25,66.980003,52.329731,3633300
2008-05-12,67.029999,68.260002,66.220001,68.010002,53.134449,3469500
2008-05-13,67.980003,71.120003,67.639999,70.699997,55.236061,3763600
2008-05-14,70.690002,73.410004,69.879997,71.980003,56.23608,3926700
2008-05-15,72.010002,73.480003,70.309998,73.269997,57.243935,2224900
2008-05-16,73.540001,73.980003,71.41999799999999,73.150002,57.1502,3179500
2008-05-19,73.529999,73.529999,70.449997,70.730003,55.259521,3471200
2008-05-20,70.690002,70.849998,69.25,69.800003,54.532928000000005,3906500
2008-05-21,70.199997,72.0,69.029999,69.279999,54.223774,3511500
2008-05-22,68.610001,70.260002,67.5,69.349998,54.278572,1924300
2008-05-23,69.010002,69.339996,66.370003,67.860001,53.11235799999999,2321600
2008-05-27,67.760002,67.769997,65.980003,67.550003,52.869747,2541300
2008-05-28,68.07,71.110001,67.93,70.900002,55.49169499999999,2666400
2008-05-29,70.93,70.93,68.910004,69.849998,54.669903000000005,1617400
2008-05-30,69.93,71.099998,68.970001,70.41999799999999,55.116028,2072300
2008-06-02,69.730003,71.32,68.91999799999999,70.760002,55.382132999999996,2127200
2008-06-03,70.949997,71.589996,69.400002,70.57,55.23341,3028700
2008-06-04,70.230003,71.470001,69.25,70.290001,55.014275,1700300
2008-06-05,70.58000200000001,70.989998,68.730003,69.980003,54.771641,1872000
2008-06-06,69.410004,69.510002,66.900002,67.08000200000001,52.501892000000005,3020500
2008-06-09,67.779999,68.150002,64.099998,65.589996,51.335678,3977400
2008-06-10,64.989998,66.709999,64.540001,65.5,51.265259,2013000
2008-06-11,65.5,65.5,62.57,63.130001,49.41032,2562900
2008-06-12,67.279999,72.889999,67.279999,69.379997,54.302029000000005,7551400
2008-06-13,70.260002,74.230003,70.260002,72.389999,56.657887,5458700
2008-06-16,72.449997,75.089996,72.400002,73.870003,57.816246,3635500
2008-06-17,74.760002,74.900002,72.58000200000001,73.050003,57.174457999999994,2231700
2008-06-18,72.370003,72.959999,70.470001,71.870003,56.250916000000004,2091500
2008-06-19,72.0,73.0,70.730003,72.370003,56.642239000000004,1616100
2008-06-20,72.470001,72.480003,70.089996,70.660004,55.30386,2687000
2008-06-23,73.260002,74.970001,72.349998,73.58000200000001,57.589259999999996,4210600
2008-06-24,73.309998,73.550003,70.220001,70.849998,55.452571999999996,2954600
2008-06-25,71.0,73.370003,70.43,72.57,56.798779,2682200
2008-06-26,71.889999,71.889999,66.459999,66.699997,52.204464,5162200
2008-06-27,66.440002,66.440002,63.77,64.339996,50.35733,4458600
2008-06-30,64.32,66.559998,62.959998999999996,65.519997,51.280895,3247400
2008-07-01,64.660004,66.120003,62.419998,65.089996,50.944365999999995,4708500
2008-07-02,65.379997,67.08000200000001,61.59,61.77,48.345871,4170100
2008-07-03,61.040001000000004,62.549999,61.040001000000004,61.720001,48.306740000000005,2474700
2008-07-07,61.75,64.68,61.509997999999996,64.050003,50.130379,5099100
2008-07-08,64.349998,65.940002,62.970001,65.730003,51.445263,5407200
2008-07-09,66.599998,66.980003,65.019997,65.129997,50.975658,3473700
2008-07-10,65.0,67.08000200000001,63.5,66.099998,51.734867,2986900
2008-07-11,65.209999,67.949997,63.779999,65.949997,51.617451,3011500
2008-07-14,66.889999,67.68,65.949997,67.32,52.689724,2880400
2008-07-15,65.660004,65.699997,61.639998999999996,63.470001,49.676421999999995,5677300
2008-07-16,63.48,67.650002,62.939999,65.019997,50.889561,4844700
2008-07-17,65.900002,68.099998,65.309998,67.32,52.689724,2834800
2008-07-18,67.25,68.470001,65.459999,66.32,51.90704,1880400
2008-07-21,66.510002,69.440002,66.510002,69.309998,54.247246,2881200
2008-07-22,68.599998,70.459999,68.300003,70.050003,54.826435,3362500
2008-07-23,70.190002,72.489998,69.489998,69.739998,54.58379,3673100
2008-07-24,69.75,69.75,65.16999799999999,65.370003,51.163509000000005,3445400
2008-07-25,66.489998,66.559998,65.0,66.029999,51.68008,2017700
2008-07-28,66.690002,67.5,64.08000200000001,64.410004,50.412125,2897400
2008-07-29,64.849998,66.43,62.66,66.019997,51.672249,3442000
2008-07-30,71.769997,75.980003,69.870003,70.5,55.178642,7758500
2008-07-31,69.900002,69.900002,66.059998,66.339996,51.922703000000006,4901600
2008-08-01,67.199997,68.309998,65.760002,67.639999,52.940174,3105200
2008-08-04,67.139999,67.33000200000001,65.029999,66.16999799999999,51.789642,2782300
2008-08-05,66.980003,68.360001,66.800003,67.660004,52.955853000000005,2192400
2008-08-06,67.349998,70.610001,65.959999,70.239998,54.975128000000005,2813400
2008-08-07,69.269997,69.839996,68.269997,68.550003,53.65241999999999,2551800
2008-08-08,67.860001,70.980003,66.809998,69.769997,54.607257999999995,2438700
2008-08-11,69.769997,74.0,68.449997,73.220001,57.307518,2723700
2008-08-12,72.970001,73.449997,70.129997,70.510002,55.186459,2537200
2008-08-13,70.0,71.529999,68.849998,70.849998,55.452571999999996,2375900
2008-08-14,70.470001,71.91999799999999,69.309998,70.989998,55.562153,1850400
2008-08-15,70.370003,71.110001,69.510002,70.0,54.787292,1975500
2008-08-18,70.0,71.0,68.239998,68.790001,53.840267000000004,1403700
2008-08-19,68.260002,68.739998,65.949997,66.620003,52.141853000000005,2287000
2008-08-20,66.599998,67.599998,65.269997,67.510002,52.977589,2405200
2008-08-21,66.57,66.690002,64.709999,65.449997,51.361034000000004,1736900
2008-08-22,65.93,66.870003,65.0,66.489998,52.177162,1905200
2008-08-25,66.730003,67.650002,65.809998,65.949997,51.753403000000006,1886100
2008-08-26,66.019997,66.550003,63.439999,64.58000200000001,50.678318,3051500
2008-08-27,64.800003,65.139999,63.32,64.730003,50.796040000000005,2182900
2008-08-28,65.010002,67.870003,65.010002,67.370003,52.867741,1883700
2008-08-29,66.91999799999999,67.0,65.089996,65.160004,51.133469,1505100
2008-09-02,66.790001,67.739998,62.849998,63.610001000000004,49.91713,2692000
2008-09-03,63.560001,64.230003,61.02,61.720001,48.433964,3002600
2008-09-04,60.66,60.66,57.73,58.099998,45.593227,3603000
2008-09-05,57.389998999999996,59.68,56.77,59.459998999999996,46.660469,3021200
2008-09-08,62.98,63.400002,59.040001000000004,60.23,47.264706,3024500
2008-09-09,59.950001,60.709998999999996,53.419998,53.490002000000004,41.975586,3715700
2008-09-10,54.279999,57.189999,54.279999,56.639998999999996,44.447497999999996,4269100
2008-09-11,55.849998,58.049999,54.470001,58.049999,45.553989,2815500
2008-09-12,57.93,59.220001,56.66,58.450001,45.867882,2054500
2008-09-15,56.18,58.450001,53.080002,54.240002000000004,42.564137,4116200
