Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,90.529999,93.709999,90.25,93.709999,73.03020500000001,699100
2008-04-02,94.190002,94.190002,90.599998,93.510002,72.874352,692300
2008-04-03,93.730003,94.559998,93.059998,94.209999,73.41984599999999,329900
2008-04-04,94.43,94.550003,92.58000200000001,92.769997,72.297646,187700
2008-04-07,93.489998,94.18,92.949997,94.07,73.310753,393000
2008-04-08,93.230003,93.68,92.550003,92.83000200000001,72.344398,512900
2008-04-09,93.139999,93.550003,92.589996,92.709999,72.250885,395000
2008-04-10,92.529999,95.07,92.529999,94.809998,73.88745899999999,598300
2008-04-11,94.209999,96.980003,94.209999,95.730003,74.604446,589200
2008-04-14,95.529999,96.480003,95.16999799999999,95.760002,74.627808,582800
2008-04-15,96.480003,96.550003,94.730003,95.440002,74.378403,428100
2008-04-16,96.0,96.0,94.779999,95.839996,74.690155,486100
2008-04-17,95.730003,96.690002,95.32,96.339996,75.07983399999999,459700
2008-04-18,97.449997,98.190002,95.709999,96.690002,75.35257,499400
2008-04-21,95.889999,96.010002,94.379997,94.489998,73.638092,464900
2008-04-22,90.150002,92.32,89.309998,92.099998,71.775497,1898100
2008-04-23,92.269997,92.860001,90.68,91.139999,71.027336,889300
2008-04-24,91.800003,92.739998,91.0,91.699997,71.463776,839000
2008-04-25,91.449997,91.900002,90.230003,91.75,71.502716,475800
2008-04-28,91.449997,91.720001,90.769997,91.050003,70.957222,416700
2008-04-29,90.769997,90.870003,90.040001,90.489998,70.520798,699700
2008-04-30,90.790001,91.360001,90.019997,90.349998,70.41166700000001,656600
2008-05-01,90.400002,92.940002,90.400002,92.66999799999999,72.21970400000001,361300
2008-05-02,93.110001,93.110001,91.849998,92.43,72.032677,354800
2008-05-05,91.639999,92.389999,90.5,91.199997,71.074112,522200
2008-05-06,90.66999799999999,91.599998,90.43,91.360001,71.198792,270600
2008-05-07,90.849998,91.970001,88.360001,88.360001,68.860817,521000
2008-05-08,88.470001,90.099998,87.519997,89.41999799999999,69.68692,446000
2008-05-09,88.370003,90.379997,88.360001,90.290001,70.364914,317400
2008-05-12,90.33000200000001,91.93,90.040001,91.629997,71.40921,285100
2008-05-13,91.25,91.400002,90.370003,90.769997,70.738968,326500
2008-05-14,91.129997,91.790001,90.83000200000001,91.57,71.362442,705900
2008-05-15,91.459999,91.860001,91.120003,91.720001,71.479362,245900
2008-05-16,91.889999,92.239998,90.860001,91.18,71.058502,290200
2008-05-19,91.389999,91.82,90.559998,90.66999799999999,70.661064,240900
2008-05-20,90.540001,90.980003,90.16999799999999,90.870003,70.816925,373500
2008-05-21,90.690002,90.860001,89.769997,89.769997,70.331177,379000
2008-05-22,89.559998,90.059998,88.510002,89.83000200000001,70.378204,365800
2008-05-23,89.190002,89.610001,88.800003,88.949997,69.688751,334500
2008-05-27,88.970001,89.809998,88.970001,89.57,70.1745,411900
2008-05-28,89.650002,89.66999799999999,87.160004,87.360001,68.443054,717800
2008-05-29,86.860001,88.68,86.82,88.199997,69.10112,608000
2008-05-30,87.790001,88.239998,87.33000200000001,87.720001,68.725082,542400
2008-06-02,87.660004,87.970001,87.0,87.150002,68.278526,414900
2008-06-03,87.209999,88.610001,86.800003,87.470001,68.529198,429200
2008-06-04,86.980003,87.68,86.75,87.059998,68.208023,418400
2008-06-05,86.82,88.33000200000001,86.720001,88.33000200000001,69.20300300000001,533100
2008-06-06,87.83000200000001,87.83000200000001,86.449997,86.449997,67.730103,462200
2008-06-09,86.540001,87.440002,86.239998,86.620003,67.863289,403100
2008-06-10,86.209999,87.550003,85.83000200000001,86.639999,67.878937,465100
2008-06-11,86.91999799999999,87.040001,85.260002,85.260002,66.797783,389700
2008-06-12,85.540001,86.620003,84.839996,86.050003,67.416718,497200
2008-06-13,86.32,86.370003,84.720001,85.639999,67.09552,537400
2008-06-16,85.0,85.459999,84.900002,85.300003,66.829124,286200
2008-06-17,85.730003,85.730003,84.690002,84.860001,66.484406,498000
2008-06-18,84.610001,84.989998,84.0,84.18,65.951637,496500
2008-06-19,84.349998,84.349998,83.309998,84.0,65.81062299999999,862600
2008-06-20,83.690002,84.589996,83.620003,83.660004,65.54426600000001,562100
2008-06-23,83.769997,84.860001,83.050003,83.059998,65.07416500000001,403900
2008-06-24,83.150002,85.709999,82.989998,84.559998,66.249352,665800
2008-06-25,84.66999799999999,85.480003,84.400002,84.620003,66.296371,320000
2008-06-26,84.139999,84.519997,81.720001,81.720001,64.024338,666700
2008-06-27,81.709999,81.910004,80.0,80.139999,62.786442,574400
2008-06-30,79.889999,80.559998,79.709999,79.709999,62.449574,317700
2008-07-01,79.5,80.25,78.860001,79.889999,62.590568999999995,425300
2008-07-02,79.629997,80.57,79.41999799999999,79.550003,62.324238,395200
2008-07-03,79.389999,80.220001,78.599998,78.900002,61.814976,169700
2008-07-07,79.190002,79.190002,76.75,76.75,60.130539,457300
2008-07-08,76.620003,80.629997,76.620003,80.43,63.013656999999995,732600
2008-07-09,80.75,81.230003,78.589996,78.93,61.83849300000001,621100
2008-07-10,78.839996,80.120003,78.32,78.949997,61.854144999999995,629000
2008-07-11,78.190002,79.089996,76.019997,76.58000200000001,59.99736,777600
2008-07-14,77.360001,77.650002,75.790001,75.940002,59.495948999999996,645300
2008-07-15,75.860001,76.5,74.239998,74.690002,58.516620999999994,508100
2008-07-16,74.980003,77.690002,74.0,77.690002,60.866974,471900
2008-07-17,77.730003,78.5,76.120003,78.5,61.501594999999995,424100
2008-07-18,78.41999799999999,79.019997,77.43,78.779999,61.72094,363600
2008-07-21,78.699997,79.010002,77.629997,78.0,61.109840000000005,487800
2008-07-22,76.029999,80.43,73.650002,80.370003,62.966648,1067900
2008-07-23,79.959999,80.190002,78.550003,79.470001,62.261531999999995,928800
2008-07-24,79.349998,79.349998,77.75,77.800003,60.953163,729300
2008-07-25,78.300003,78.300003,76.589996,77.08000200000001,60.38908000000001,557500
2008-07-28,77.129997,81.150002,77.129997,80.709999,63.233047,1331900
2008-07-29,81.0,82.800003,80.589996,82.800003,64.870468,870600
2008-07-30,82.959999,83.440002,81.620003,82.629997,64.737274,495000
2008-07-31,81.970001,82.730003,81.389999,81.800003,64.087029,567200
2008-08-01,82.529999,82.739998,80.849998,82.220001,64.416092,536400
2008-08-04,82.389999,83.0,81.040001,81.980003,64.22803499999999,360300
2008-08-05,82.809998,83.0,81.849998,83.0,65.02716099999999,478100
2008-08-06,82.699997,83.5,82.110001,83.279999,65.246544,459800
2008-08-07,82.449997,83.18,82.25,82.599998,64.71376,692000
2008-08-08,82.760002,83.43,82.379997,83.43,65.364037,421300
2008-08-11,83.25,83.769997,83.019997,83.769997,65.63044000000001,426000
2008-08-12,82.519997,83.68,82.029999,82.440002,64.588448,574000
2008-08-13,82.32,82.730003,81.239998,81.949997,64.204536,551600
2008-08-14,81.849998,82.349998,81.269997,82.279999,64.463066,472900
2008-08-15,82.309998,83.489998,82.25,83.07,65.082008,506000
2008-08-18,83.709999,83.75,81.690002,82.019997,64.259354,505400
2008-08-19,81.900002,82.559998,80.989998,81.300003,63.69529,342900
2008-08-20,81.0,81.66999799999999,80.33000200000001,81.489998,63.844154,309500
2008-08-21,80.910004,81.57,80.160004,81.129997,63.93869399999999,373400
2008-08-22,81.300003,82.120003,81.300003,82.120003,64.718925,258200
2008-08-25,81.300003,81.91999799999999,81.07,81.489998,64.222435,305800
2008-08-26,81.150002,81.769997,80.769997,81.58000200000001,64.29336500000001,438600
2008-08-27,81.809998,82.33000200000001,81.41999799999999,82.16999799999999,64.758339,321700
2008-08-28,82.290001,83.040001,81.769997,83.040001,65.443993,358400
2008-08-29,82.959999,83.239998,82.019997,82.129997,64.726814,339600
2008-09-02,83.0,83.309998,81.769997,82.690002,65.168144,276100
2008-09-03,82.260002,83.690002,82.260002,83.150002,65.53070100000001,343000
2008-09-04,83.110001,83.309998,80.849998,80.849998,63.718047999999996,611800
2008-09-05,79.910004,80.360001,79.050003,79.449997,62.6147,747000
2008-09-08,80.889999,81.25,79.279999,81.25,64.033272,736300
2008-09-09,80.510002,82.309998,79.730003,79.730003,62.835342000000004,657500
2008-09-10,79.959999,80.610001,79.040001,80.019997,63.063908,383400
2008-09-11,78.41999799999999,79.389999,78.139999,79.029999,62.283683999999994,321000
2008-09-12,78.379997,79.629997,78.32,78.489998,61.858143000000005,354000
2008-09-15,76.33000200000001,81.449997,76.33000200000001,78.120003,61.566513,777100
2008-09-16,75.989998,82.470001,75.989998,82.309998,64.868652,879100
2008-09-17,81.25,84.5,80.489998,80.489998,63.434318999999995,800600
2008-09-18,81.260002,82.970001,78.41999799999999,82.82,65.270615,1051800
2008-09-19,92.110001,95.0,74.949997,95.0,74.86969,832700
2008-09-22,88.0,89.0,82.25,85.760002,67.587616,917200
2008-09-23,86.760002,86.760002,81.089996,82.43,64.96324200000001,264400
2008-09-24,83.5,83.860001,80.75,80.75,63.639236,194800
2008-09-25,81.0,84.57,80.239998,84.300003,66.437004,236800
2008-09-26,84.5,85.839996,80.5,80.5,63.442206999999996,224100
2008-09-29,80.230003,83.129997,73.279999,80.0,63.048149,549100
2008-09-30,80.510002,89.379997,78.050003,86.529999,68.194473,458300
2008-10-01,85.949997,87.199997,79.220001,82.08000200000001,64.687401,421900
2008-10-02,83.75,83.75,71.41999799999999,72.769997,57.350184999999996,536500
2008-10-03,75.0,81.440002,74.410004,76.050003,59.935145999999996,422600
2008-10-06,75.75,83.150002,70.25,81.0,63.836262,618200
2008-10-07,80.440002,81.849998,72.510002,72.599998,57.216202,521200
2008-10-08,71.349998,76.489998,69.860001,72.5,57.137367000000005,872600
2008-10-09,72.550003,73.0,65.370003,65.849998,51.896515,1002500
2008-10-10,64.599998,67.0,54.77,60.75,47.877196999999995,1292700
2008-10-13,62.52,74.279999,62.110001000000004,74.059998,58.366829,261400
2008-10-14,75.790001,75.790001,70.470001,73.93,58.26438100000001,785700
2008-10-15,72.959999,72.959999,65.650002,66.0,52.014728999999996,564900
2008-10-16,65.25,65.25,57.560001,62.77,49.469151000000004,721400
2008-10-17,62.130001,66.25,60.5,64.790001,51.061119,775000
2008-10-20,65.0,65.970001,63.299999,64.720001,51.005959000000004,725400
2008-10-21,63.66,69.989998,62.830002,66.5,52.408778999999996,1419200
2008-10-22,64.91999799999999,69.360001,63.52,69.010002,54.38689,878100
2008-10-23,69.309998,74.75,68.150002,72.290001,56.971901,1378700
2008-10-24,68.650002,77.93,66.230003,74.650002,58.83181,1190500
2008-10-27,74.66999799999999,77.959999,71.010002,71.010002,55.963127,1055300
2008-10-28,72.040001,74.809998,70.25,74.620003,58.808163,989500
2008-10-29,72.620003,77.389999,72.620003,73.510002,57.93338000000001,1303600
2008-10-30,74.489998,75.0,66.449997,68.150002,53.709148,1953100
2008-10-31,66.93,75.0,66.599998,74.699997,58.871196999999995,1488400
2008-11-03,74.199997,74.980003,72.5,73.58000200000001,57.988544,548800
2008-11-04,73.720001,75.41999799999999,73.099998,74.230003,58.500809,502200
2008-11-05,73.68,75.0,69.199997,69.25,54.57605699999999,469300
2008-11-06,68.0,70.459999,66.620003,67.889999,53.50425,574300
2008-11-07,68.190002,70.660004,67.75,70.650002,55.679417,494700
2008-11-10,71.75,71.75,66.370003,66.690002,52.558502000000004,538100
2008-11-11,66.489998,68.379997,64.650002,66.110001,52.101414,505200
2008-11-12,65.730003,67.370003,64.879997,64.879997,51.132046,428100
2008-11-13,65.300003,71.089996,63.150002,70.860001,55.844902000000005,990200
2008-11-14,69.230003,72.779999,68.400002,69.470001,54.749446999999996,658200
2008-11-17,69.0,70.150002,66.610001,67.379997,53.102303000000006,629700
2008-11-18,67.540001,68.900002,64.970001,66.91999799999999,52.739784,704000
2008-11-19,66.459999,67.199997,62.34,62.380001,49.161792999999996,761900
2008-11-20,61.959998999999996,65.400002,60.009997999999996,61.5,48.844116,1148300
2008-11-21,62.990002000000004,70.529999,60.5,70.0,55.594933,1372300
2008-11-24,71.150002,74.860001,68.529999,73.790001,58.605,1049900
2008-11-25,74.150002,75.510002,71.489998,73.839996,58.644718000000005,784700
2008-11-26,73.370003,79.099998,72.699997,77.529999,61.575352,747500
2008-11-28,77.449997,80.099998,76.5,78.459999,62.313988,675600
2008-12-01,77.739998,77.739998,69.93,70.389999,55.904658999999995,768800
2008-12-02,70.900002,73.870003,70.220001,73.849998,58.652653,673500
2008-12-03,72.400002,77.040001,72.0,76.889999,61.067055,860100
2008-12-04,75.400002,77.839996,72.690002,74.209999,58.938556999999996,887400
2008-12-05,73.209999,79.5,73.129997,79.449997,63.100243000000006,953600
2008-12-08,79.699997,81.879997,78.690002,80.08000200000001,63.600597,693700
2008-12-09,79.5,79.5,76.07,76.800003,60.995575,702800
2008-12-10,77.150002,78.480003,75.110001,77.760002,61.758015,459500
2008-12-11,77.050003,79.489998,74.260002,74.599998,59.248287,665000
2008-12-12,73.529999,76.620003,71.5,76.300003,60.598476,879400
2008-12-15,76.389999,77.010002,73.870003,75.08000200000001,59.629543000000005,586300
2008-12-16,76.529999,79.68,75.16999799999999,79.68,63.282925,662900
2008-12-17,78.300003,79.300003,76.010002,76.449997,60.717602,443300
2008-12-18,76.839996,78.879997,76.32,77.93,61.893032,636700
2008-12-19,78.199997,79.989998,76.440002,77.400002,61.472103000000004,933600
2008-12-22,77.400002,77.699997,75.449997,76.239998,60.550807999999996,415500
2008-12-23,76.18,78.370003,75.760002,75.870003,60.256962,413300
2008-12-24,75.699997,76.08000200000001,74.83000200000001,75.949997,60.320461,98300
2008-12-26,76.360001,76.440002,75.199997,75.739998,60.153702,188000
2008-12-29,75.5,76.160004,74.870003,75.43,59.907516,338700
2008-12-30,76.16999799999999,77.099998,74.410004,77.029999,61.178245999999994,509300
2008-12-31,77.209999,77.709999,75.660004,76.139999,60.471378,496400
2009-01-02,77.0,77.199997,74.849998,76.540001,60.789069999999995,372100
2009-01-05,76.07,76.07,74.370003,75.459999,59.93131999999999,573600
2009-01-06,75.440002,76.5,74.150002,76.489998,60.749355,797400
2009-01-07,75.300003,77.190002,74.160004,74.41999799999999,59.105362,639000
