Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,65.18,66.870003,65.110001,66.489998,66.310921,5742800
2008-04-02,65.940002,66.93,65.739998,66.25,66.07157099999999,3978400
2008-04-03,66.129997,67.050003,66.019997,66.870003,66.689903,3128500
2008-04-04,66.440002,66.970001,66.199997,66.449997,66.271027,3712800
2008-04-07,66.5,67.139999,65.91999799999999,66.300003,66.121437,2927000
2008-04-08,65.970001,67.129997,65.970001,66.93,66.749741,3068300
2008-04-09,67.019997,67.400002,65.400002,66.029999,65.852158,2997900
2008-04-10,66.16999799999999,67.279999,65.93,66.519997,66.340836,4891500
2008-04-11,66.470001,66.5,65.510002,65.699997,65.523048,4058500
2008-04-14,65.849998,65.989998,65.089996,65.32,65.14407299999999,2593600
2008-04-15,65.360001,65.870003,64.970001,65.720001,65.542999,2661400
2008-04-16,65.849998,67.41999799999999,65.519997,67.239998,67.058899,4909600
2008-04-17,67.43,68.589996,67.139999,68.489998,68.305534,4911100
2008-04-18,69.199997,69.879997,68.949997,69.43,69.243004,4981000
2008-04-21,69.029999,69.370003,68.25,69.110001,68.923866,2802100
2008-04-22,68.650002,69.199997,67.360001,68.08000200000001,67.89664499999999,3396500
2008-04-23,68.220001,69.83000200000001,67.769997,69.599998,69.412544,4142900
2008-04-24,69.25,70.839996,68.910004,70.220001,70.030876,5546800
2008-04-25,70.379997,71.690002,70.0,71.540001,71.347321,4626700
2008-04-28,71.209999,71.66999799999999,70.690002,70.83000200000001,70.639236,3575400
2008-04-29,70.660004,71.410004,70.269997,71.0,70.808777,3183100
2008-04-30,70.989998,72.239998,70.410004,71.25,71.058105,5117300
2008-05-01,70.779999,72.93,70.25,72.0,71.806084,4656400
2008-05-02,72.5,72.800003,70.980003,72.139999,71.945702,4448700
2008-05-05,72.269997,72.900002,71.860001,72.43,72.23492399999999,3415700
2008-05-06,71.900002,72.959999,71.5,72.650002,72.45433,3538500
2008-05-07,72.83000200000001,74.08000200000001,71.91999799999999,72.08000200000001,71.88587199999999,3670800
2008-05-08,72.400002,72.400002,70.900002,71.199997,71.00823199999999,4701100
