Date,Open,High,Low,Close,Adj Close,Volume
2008-04-01,58.450001,59.720001,58.169998,59.700001,45.674587,1464600
2008-04-02,59.639998999999996,60.349998,59.220001,59.75,45.712833,1303300
2008-04-03,59.400002,59.599998,58.59,59.040001000000004,45.169647,1143100
2008-04-04,59.27,60.419998,58.959998999999996,60.02,45.919418,1210300
2008-04-07,60.400002,60.639998999999996,59.16,59.41,45.452705,893700
2008-04-08,58.91,59.290001000000004,58.490002000000004,59.150002,45.253796,796500
2008-04-09,59.0,59.259997999999996,57.509997999999996,57.720001,44.159744,1112100
2008-04-10,57.740002000000004,58.619999,56.93,58.200001,44.526978,1341900
2008-04-11,57.5,57.68,56.639998999999996,56.860001000000004,43.501793,1096500
2008-04-14,56.470001,57.16,56.419998,56.610001000000004,43.310528000000005,592300
2008-04-15,56.66,57.119999,56.200001,56.77,43.432938,585400
2008-04-16,57.150002,59.299999,57.02,59.130001,45.238499,1356000
2008-04-17,58.849998,59.490002000000004,58.610001000000004,59.110001000000004,45.22319,1380500
2008-04-18,60.209998999999996,61.490002000000004,59.709998999999996,61.349998,46.936943,1239500
2008-04-21,61.139998999999996,61.169998,60.450001,60.689999,46.432003,1479400
2008-04-22,60.48,61.369999,60.169998,60.990002000000004,46.661514000000004,1304400
2008-04-23,58.110001000000004,58.869999,54.259997999999996,55.43,42.407745,4478500
2008-04-24,55.32,56.790001000000004,55.099998,56.27,43.050396,2086200
2008-04-25,56.400002,56.82,54.860001000000004,56.029999,42.866772,1623100
2008-04-28,55.860001000000004,55.860001000000004,54.700001,55.299999,42.308296,1825800
2008-04-29,55.119999,55.529999,54.720001,54.919998,42.017567,1027300
2008-04-30,55.310001,56.0,54.099998,54.23,41.489643,2086200
2008-05-01,54.389998999999996,56.130001,54.189999,55.869999,42.744362,2132400
2008-05-02,56.52,57.540001000000004,55.869999,56.810001,43.463528000000004,1853700
2008-05-05,56.119999,56.650002,55.299999,55.59,42.530155,2554600
2008-05-06,55.57,56.619999,54.68,55.779999,42.675509999999996,2017100
2008-05-07,55.34,56.130001,54.369999,54.439999,41.650314,2174200
2008-05-08,54.529999,55.09,53.970001,54.450001,41.881069000000004,1803800
2008-05-09,53.849998,54.380001,53.709998999999996,54.110001000000004,41.619553,1138500
2008-05-12,54.02,55.740002000000004,53.91,55.439999,42.642548,1427300
2008-05-13,55.48,55.700001,54.700001,55.349998,42.573322,2712800
2008-05-14,55.490002000000004,56.73,55.349998,56.110001000000004,43.157883,1268300
2008-05-15,56.490002000000004,57.290001000000004,55.889998999999996,57.290001000000004,44.065502,1363000
2008-05-16,57.380001,57.939999,56.75,57.360001000000004,44.119347,1441700
2008-05-19,57.220001,58.52,57.220001,57.830002,44.480846,1641900
2008-05-20,57.799999,58.34,57.400002,57.950001,44.573151,2728100
2008-05-21,58.110001000000004,58.84,57.09,57.400002,44.150116,1619700
2008-05-22,57.560001,58.630001,57.459998999999996,57.919998,44.550076000000004,1714300
2008-05-23,57.610001000000004,57.799999,56.810001,57.349998,44.111649,1898900
2008-05-27,57.25,57.490002000000004,56.490002000000004,57.419998,44.165501,927800
2008-05-28,57.970001,58.459998999999996,57.700001,58.130001,44.711601,1191100
2008-05-29,58.09,58.32,57.330002,58.080002,44.673140999999994,1090700
2008-05-30,57.689999,58.799999,57.689999,58.549999,45.034649,823000
2008-06-02,58.09,58.310001,56.630001,57.049999,43.88089,1807500
2008-06-03,57.099998,57.349998,55.400002,55.860001000000004,42.965590999999996,2288900
2008-06-04,55.810001,56.150002,55.25,55.549999,42.72715,1975000
2008-06-05,55.650002,56.919998,55.5,56.919998,43.780903,1532100
2008-06-06,56.110001000000004,56.240002000000004,53.900002,53.900002,41.458034999999995,1903000
2008-06-09,54.119999,54.43,53.259997999999996,53.799999,41.381119,1675300
2008-06-10,53.52,54.689999,53.43,54.040001000000004,41.565712,1158500
2008-06-11,53.720001,53.970001,52.5,52.540001000000004,40.411968,1304100
2008-06-12,52.990002000000004,53.610001000000004,52.099998,52.43,40.327362,1893500
2008-06-13,52.93,54.18,52.93,54.16,41.658015999999996,1055100
2008-06-16,53.91,56.029999,53.59,55.630001,42.788689,1995500
2008-06-17,56.119999,56.119999,54.610001000000004,54.610001000000004,42.004143,1139900
2008-06-18,53.900002,54.700001,53.77,53.77,41.358044,1346700
2008-06-19,53.540001000000004,53.919998,53.060001,53.639998999999996,41.258045,1640300
2008-06-20,53.419998,53.52,52.360001000000004,52.669998,40.511959000000004,1657600
2008-06-23,52.790001000000004,53.02,52.34,52.869999,40.665797999999995,960700
2008-06-24,52.84,52.919998,51.700001,52.189999,40.142757,945900
2008-06-25,47.900002,48.0,44.889998999999996,45.77,35.204716,7637700
2008-06-26,45.169998,45.34,42.84,42.91,33.004909999999995,4084600
2008-06-27,43.029999,43.919998,42.849998,43.919998,33.781760999999996,3749700
2008-06-30,42.75,43.939999,42.75,43.73,33.635616,2509100
2008-07-01,43.400002,44.0,42.73,43.400002,33.381797999999996,2723500
2008-07-02,43.68,43.68,42.299999,42.32,32.55109,2518600
2008-07-03,42.759997999999996,43.540001000000004,42.400002,42.970001,33.051044,961900
