AMZN,NOV,EQIX,CTAS,CRM,BSX,IT,V,MSI,CLX,WAT
-0.19040819868221673,-0.13387391060221668,-0.2550411071685041,-0.23612213701782517,-0.243233804411611,-0.17583426391399767,-0.3240502451340298,-0.22897407789451857,-0.22173438350296662,-0.27520344892391224,-0.22644513821230774
-0.19071751100889411,-0.10822990713106537,-0.2475930992479583,-0.23455948585231431,-0.24160800998866497,-0.17555477177248857,-0.31973961993498046,-0.22786892539081355,-0.2154876307042437,-0.27163379668712084,-0.2279289422834132
-0.19032338957061995,-0.09797229489390098,-0.24982094438431773,-0.23475481259093536,-0.24210348828115058,-0.17471632200179887,-0.31954369035335267,-0.22951040463884717,-0.21875973730808096,-0.26607179955913246,-0.23170592149043087
-0.19154066408971357,-0.08938153176243997,-0.24765862165433833,-0.2344129838127468,-0.24230477227670794,-0.17136249626520242,-0.31869462064171844,-0.23141191320567925,-0.2154876307042437,-0.2674000400425142,-0.23121131441592369
-0.19266314971574527,-0.09527964659401764,-0.25255115574273684,-0.23328982945180285,-0.24281573758827776,-0.17331888794809094,-0.3083752432777253,-0.23011172941327165,-0.21072817995027815,-0.27229793276268716,-0.23004225718270171
-0.19090708118267521,-0.09515146915782458,-0.25368693299961637,-0.23202017305129136,-0.2426454158177545,-0.17583426391399767,-0.3069383723638336,-0.22972167923533793,-0.22173438350296662,-0.27221489991936587,-0.22981744046313013
-0.19250849735857797,-0.10104958398940225,-0.25176485353840117,-0.2325573378822366,-0.24341960138808416,-0.17387787223110912,-0.3073302439844633,-0.23012798512053137,-0.22411410887994931,-0.27238093393825746,-0.22433182331301918
-0.19398518910319465,-0.10476797723994621,-0.2612878320896781,-0.23431531578636847,-0.251718871647069,-0.171921453894383,-0.30752618602346526,-0.23079433272399502,-0.23244314068182706,-0.27163379668712084,-0.22406203295808355
-0.19310715483665966,-0.10489615467613929,-0.261746505598226,-0.23231316781629074,-0.25139371512510666,-0.17164198840671152,-0.30073367815988794,-0.22949414893158734,-0.22649383425693204,-0.2674830412180844,-0.2235224694006285
-0.19398518910319465,-0.09707472737943343,-0.2594749677483547,-0.23314332741223534,-0.2503253352578488,-0.1615804845430845,-0.29785993633210445,-0.22900657690956663,-0.22322171361797125,-0.26781510925586755,-0.22559081066455303
-0.19408995397155038,-0.10630659466593717,-0.26386515227858126,-0.23529197742188057,-0.2511924311295493,-0.16381636836748217,-0.2986436795733639,-0.2311193724723611,-0.22708875507483509,-0.27362617324606886,-0.23184082524410682
-0.19385547858734745,-0.09553610995344237,-0.25988996520727853,-0.23324099543861368,-0.24984534398444735,-0.15850615094799714,-0.2972721226724728,-0.22834024170557457,-0.2253039645508789,-0.2712187274737674,-0.22788398580046532
-0.19476843447666772,-0.11028139703238664,-0.26093837370102196,-0.2352431434086914,-0.25131629184282006,-0.16241896096761185,-0.3001458645002562,-0.22903908832408615,-0.2300634153048443,-0.27188283188158274,-0.2314811047708593
-0.19434937119707338,-0.1300273399154796,-0.2611130945634062,-0.23758712015695768,-0.25390208062570324,-0.1702445543530036,-0.3021052475181532,-0.23386600422409967,-0.2333355359438051,-0.27520344892391224,-0.23867534271164725
-0.196938572592428,-0.15387626260121512,-0.27061424342181495,-0.24012643295798067,-0.2575252634245417,-0.17583426391399767,-0.30484837377730956,-0.23666137829867442,-0.23809497266264695,-0.28250878741638663,-0.23755124196137312
-0.19749732236316328,-0.14656770777983955,-0.26827718316556365,-0.24032176901073735,-0.2581601012625165,-0.17555477177248857,-0.30301961878541395,-0.23779904221689904,-0.23898736792462508,-0.28209371820303325,-0.2387203163470113
-0.1979113919458536,-0.15208118181579922,-0.26965320369120727,-0.24124958731892468,-0.2561781762794397,-0.17499581414330792,-0.3028889907594126,-0.23922923446897015,-0.23868990751567362,-0.28964809188996954,-0.24407102974344633
-0.19628004784406958,-0.14887566104058558,-0.2701118771997552,-0.24027293499754815,-0.2561936632985239,-0.1777906555968862,-0.3017133758975235,-0.2347436140245825,-0.23244314068182706,-0.2898140942411101,-0.24492535729120105
-0.19464371385155305,-0.16721116393388075,-0.27336628447310224,-0.2415425913980597,-0.2581136402052639,-0.18365985729938944,-0.30177867745314996,-0.2367913991578095,-0.2598099333941958,-0.28939902502775666,-0.24506024389246076
-0.19495301856588762,-0.17477612787116178,-0.2767080605095852,-0.24081009051435776,-0.259058153452684,-0.1861752332652962,-0.3021052475181532,-0.23779904221689904,-0.2696262812759546,-0.29039522914110616,-0.24883722309947845
-0.198215710575627,-0.1595179683168873,-0.27753805542743276,-0.24027293499754815,-0.25653430683957046,-0.1920444349677994,-0.3021705615311539,-0.23514991990977596,-0.2642719097040862,-0.28782174934991317,-0.24793793906877593
-0.1985898724509709,-0.15233764517522416,-0.27594360466200546,-0.23919860533565773,-0.2567201156291779,-0.1926034192508177,-0.30341149040604365,-0.2345810941503995,-0.2577276824612882,-0.2813465809518967,-0.24411600337881034
-0.19810096973197752,-0.13541258227172698,-0.2772104267316449,-0.2398334381929813,-0.2558530197574773,-0.19372136116301644,-0.3047830597643089,-0.23537746261299813,-0.25356316656034933,-0.2780259639095671,-0.24488038365583698
-0.19967743645421734,-0.15374803092150272,-0.2843744986699147,-0.24227508296762595,-0.26079232747638365,-0.19875208644099232,-0.3081793136960976,-0.2361413072616057,-0.2645693841481612,-0.28059944370076007,-0.2524343420698725
-0.19895405835102103,-0.15682532001700394,-0.28378478034860677,-0.24217741494124762,-0.26133425501298757,-0.19791363667030265,-0.30608930265219936,-0.23693767572420432,-0.26218965877117856,-0.2787731011607037,-0.24663397808187798
-0.19923343133330296,-0.16669829145855045,-0.28647129899351403,-0.2438377341331368,-0.26127232465635225,-0.1995905628655197,-0.30563211701856896,-0.2361413072616057,-0.2571327476082616,-0.28126354810857535,-0.24483542717288911
-0.1986347738552213,-0.15195295013608692,-0.283741087635095,-0.24290990651081387,-0.2573394546349342,-0.19735467904112208,-0.3043258741306786,-0.23578376849819158,-0.25802514287023964,-0.2776938958717839,-0.2433516059493675
-0.19896902421704737,-0.15361979924179028,-0.283741087635095,-0.24408189488494703,-0.2572310691276134,-0.19567775284590497,-0.3013214918195196,-0.23518243132429553,-0.2553479570843055,-0.2815125833030372,-0.2464541349976705
-0.1976070771222516,-0.1425929054133901,-0.2788922295963206,-0.2432029012758132,-0.2553265792399576,-0.21859558869981846,-0.29779462231910386,-0.2327445960131349,-0.2547530222312788,-0.28250878741638663,-0.24479045353752513
-0.1978215929435242,-0.14323400956843282,-0.27745068666429684,-0.24330056930219154,-0.2566736663850596,-0.2208314725242161,-0.2949208680339461,-0.23332967747977115,-0.23987976318660317,-0.28881792179551163,-0.2430818327468481
-0.19888421510545054,-0.13413037396164146,-0.27773462264657284,-0.24745136728191455,-0.2549549734738769,-0.2202725015681167,-0.28819367418336944,-0.23154193406481438,-0.23660764254764236,-0.2843350982886921,-0.24020412041811673
-0.1994928523649974,-0.1307966215067154,-0.2768172756294771,-0.24696303646415851,-0.2540569153771423,-0.2107699819875079,-0.28708336087710684,-0.23066431186485994,-0.2410696328926563,-0.28035037683854713,-0.24011420745222106
-0.1986098282077298,-0.1257960741896053,-0.27932907341200025,-0.24564454605045788,-0.25147113840739344,-0.20965204007530905,-0.28669148925647714,-0.22978668966490548,-0.244044279087542,-0.27603358735061917,-0.23912499330320663
-0.19888920499618315,-0.12079547262897587,-0.2793727494616243,-0.2438377341331368,-0.25074340208118207,-0.21244689485580612,-0.28701805932148033,-0.2300304756759158,-0.244044279087542,-0.275120447748342,-0.24074370112798796
-0.19864474983051503,-0.1298991082357673,-0.280464834004992,-0.24364239808038013,-0.25055759329157457,-0.20741615625091142,-0.2889121158690025,-0.22986794340226122,-0.2482087949884808,-0.27503741490502065,-0.2387652728299591
-0.1990288914873241,-0.14618306698422168,-0.2832605677697912,-0.24525388325908012,-0.2517962949293558,-0.2107699819875079,-0.29100211445552654,-0.2311518714874091,-0.25088598077441504,-0.2756185181372657,-0.24105844796587142
-0.19779166121147151,-0.14156710621921004,-0.27976590056379225,-0.24305640855038135,-0.24993824247268392,-0.2093725479338,-0.28969587156763604,-0.23194823995000782,-0.2505885203654636,-0.27520344892391224,-0.23836059587376374
-0.19854996474362452,-0.14567019450889135,-0.2808579851071598,-0.24217741494124762,-0.25215241367635216,-0.2113289529436073,-0.28780180256273974,-0.23259831944674,-0.24880371580638386,-0.2737922072649604,-0.23566276093407235
-0.1984501859598299,-0.14182356957863496,-0.280552202768128,-0.2423727416798686,-0.25224532397772303,-0.211049474129017,-0.28649554721747517,-0.23251706570938427,-0.25148091562744174,-0.2726299691327192,-0.2367868616843465
-0.19538704771150825,-0.1393873846381764,-0.2732789157099664,-0.2409077585407361,-0.2476776220248974,-0.21021101103140843,-0.2838177349713195,-0.23001421996865615,-0.2520758364453447,-0.270554591398201,-0.22761419544552966
-0.19489315510178234,-0.13464324643697181,-0.2723834150496265,-0.24203091290168008,-0.24622216118560897,-0.2088135769777005,-0.28336054933768906,-0.2306155571425522,-0.249993585512437,-0.27022255502816894,-0.22590555750243646
-0.1947135570971235,-0.13066844407052225,-0.2747423216626336,-0.2410054265671144,-0.24818858733646723,-0.20657769315330288,-0.2846014906699531,-0.23004671898370405,-0.2482087949884808,-0.27204886590047433,-0.22518613370835766
-0.19339650760040675,-0.1459266036247968,-0.2712039617431229,-0.23997993091841316,-0.24769310904398162,-0.2060187221972035,-0.2844708626439518,-0.22965666880577035,-0.2502910459213885,-0.27030555620373914,-0.22797391591877716
-0.19320692981428278,-0.1393873846381764,-0.26248913175293764,-0.23875910853109084,-0.24554087410351583,-0.20685718529481198,-0.2819236784237974,-0.22726758821691756,-0.2458290696114981,-0.27105269345487576,-0.2163282314598406
-0.19260827233620115,-0.13977202543379433,-0.2627512213784577,-0.23641513178282456,-0.2445034682744263,-0.20657769315330288,-0.2831646197560614,-0.22382212224613898,-0.24701892528242772,-0.26789811043143785,-0.21907104003489603
-0.19325182741236174,-0.14220821037425282,-0.26345015481965744,-0.23573147422644747,-0.24337315214396588,-0.211049474129017,-0.28270742166505675,-0.2246022226020062,-0.24523413475847158,-0.2668189368102691,-0.21709261173686717
-0.19240872238095486,-0.1387462804831337,-0.2617901983117378,-0.2344129838127468,-0.24103510841389264,-0.21356483676800492,-0.28564648996321507,-0.22237567428680802,-0.2410696328926563,-0.26399642182461425,-0.21246132213451097
-0.1908771494506226,-0.1364383272223875,-0.25877603430715496,-0.23324099543861368,-0.24067898966689624,-0.20769563506550173,-0.2844708626439518,-0.22039289958314853,-0.24344934423451545,-0.2622530804601281,-0.21129224774887279
-0.19175517991098617,-0.13579722306734485,-0.2593875989852188,-0.2331921614254245,-0.2402299606185289,-0.20993151888989936,-0.28545054792421315,-0.2195640321055019,-0.244044279087542,-0.25951359831779464,-0.21349550991888955
-0.19209941005427741,-0.1445162178785183,-0.2639743673984731,-0.23265499659447927,-0.24040028238905214,-0.23732112239260814,-0.2867568032694778,-0.22092921392800555,-0.24344934423451545,-0.2591815302800115,-0.21479943660095488
-0.19177015338935535,-0.13374567892250425,-0.26408356585447723,-0.23104351141577925,-0.2387125517029036,-0.22921603686570724,-0.2878671165757405,-0.22216438729084556,-0.2330380614997301,-0.250713985323047,-0.21246132213451097
-0.19199464899209312,-0.1265653557808411,-0.25873235825753077,-0.22909019745889067,-0.23863514023375124,-0.23312884688532193,-0.2878671165757405,-0.22239191759459626,-0.23631018213869093,-0.24498595417616711,-0.21088758794509369
-0.19128623675492312,-0.1386180488034213,-0.2600210100200385,-0.22772287303200084,-0.23837190816185708,-0.22977500782180665,-0.2885202442483728,-0.22463473401652587,-0.23393045676170812,-0.24523498937062896,-0.20823469233593384
-0.19248853779564765,-0.1547738301156827,-0.26259833020894174,-0.2260625631542473,-0.2397499693451275,-0.22809809495350844,-0.2905449288218962,-0.22673127387206057,-0.23898736792462508,-0.24672926387290214,-0.21250629576987498
-0.19242867433154232,-0.15656891090109845,-0.26421462733112494,-0.2244999026746008,-0.2374428878400883,-0.23312884688532193,-0.2884549302353721,-0.22608118197585672,-0.23660764254764236,-0.24266154124718703,-0.21075270134383398
-0.19303232550652802,-0.15451736675625785,-0.26408356585447723,-0.22386507913141288,-0.23807772567806315,-0.23117244187551458,-0.2885202442483728,-0.22487850762806466,-0.23393045676170812,-0.24108423390159248,-0.20459261688259206
-0.19364096276607484,-0.15746642417204668,-0.26827718316556365,-0.22513473553192437,-0.23953318651735156,-0.23061347091941517,-0.2914593000891569,-0.2268775380389839,-0.23690511699171746,-0.24324264447943195,-0.20418792277398043
-0.19030343762003243,-0.17477612787116178,-0.2707671345913309,-0.2256230663496804,-0.23982738081427984,-0.23284935474381285,-0.2913939860761562,-0.22417966100955303,-0.2372025774006689,-0.2439067805549985,-0.203873175936097
-0.19013880548139997,-0.18734174761259162,-0.2762275573081691,-0.22708804948881292,-0.2414067259931076,-0.23145192069010487,-0.2937452407146829,-0.2244397027278232,-0.2392848283335765,-0.24565009025173346,-0.20472750348385174
-0.19010887374934735,-0.17862275280141818,-0.2748296904257696,-0.2249882334923569,-0.24168543327095166,-0.22642118208521023,-0.29361461268868155,-0.22445595843508295,-0.23750003780962042,-0.24208043801494203,-0.2013102275976653
-0.189380501949247,-0.18041783358683397,-0.27290761096455435,-0.224841740766925,-0.24069446487284613,-0.22474426921691196,-0.29420242634831323,-0.22322078507224288,-0.2383924330715985,-0.24423878525727932,-0.19978146704361208
-0.18978459555664356,-0.17887921616084287,-0.27428364815408574,-0.22620905587967918,-0.24218091156343727,-0.22558273231452047,-0.2966189949998405,-0.22317203034993513,-0.24374681867859052,-0.24913670964520354,-0.20135520123302936
-0.1917601736078902,-0.16554431482817739,-0.27087633304733505,-0.22659971867105688,-0.24049318087728871,-0.22530324017301137,-0.29550868169357786,-0.220701683624255,-0.2425569489725373,-0.24797450318071337,-0.19996132728023577
-0.19191981204961864,-0.15285051765055438,-0.2649572368219489,-0.22601372914105816,-0.23846481846322798,-0.2258622111291108,-0.2935493111330551,-0.22083170448338998,-0.23958230277765163,-0.25054795130415536,-0.19933183360446888
-0.1898893642311707,-0.1450290903538486,-0.2653067118744926,-0.22601372914105816,-0.23539903840694332,-0.22781861613891816,-0.29426774036131387,-0.22094546963526523,-0.2360127217297394,-0.25270636188199497,-0.20009621388149554
-0.1902335943744619,-0.1486192519246801,-0.2649135607723248,-0.22757638030656901,-0.23795385315165815,-0.227539123997409,-0.2966189949998405,-0.22369210138700385,-0.23750003780962042,-0.2555288768676497,-0.2022545024161482
-0.18719539416128894,-0.15515847091130056,-0.264345672143885,-0.22796704309794671,-0.23676161257112951,-0.23229038378771344,-0.2949208680339461,-0.22242442900911574,-0.231550745419849,-0.2559439460810032,-0.2005008736852746
-0.18764439297910732,-0.14874748360439258,-0.26266385261532177,-0.22796704309794671,-0.23394357756765488,-0.2325698759292225,-0.2954433676805772,-0.22075045074603425,-0.23274060109077857,-0.25428363755983846,-0.1937562691836298
-0.1870756672330783,-0.14926035607972288,-0.26196491917412196,-0.22860186664113463,-0.2327977744181102,-0.2334083256999122,-0.2945289964133164,-0.21966154155011747,-0.2318482058288005,-0.25478173961651324,-0.19568972384629466
-0.1875945016841243,-0.16208233069353878,-0.2658309077894206,-0.22747871228019068,-0.23292164694451525,-0.23452626761211107,-0.29224305578779053,-0.2203116334463212,-0.23214566623775204,-0.25154415541750497,-0.19416096329224142
-0.1855391082181849,-0.15746642417204668,-0.26552512545038864,-0.22684388873700276,-0.22759524644044404,-0.22725964518281871,-0.2903489867828942,-0.2179225528574684,-0.22441156928890083,-0.24731036710514717,-0.19006922009492402
-0.1847708249045668,-0.14938858775943542,-0.267469034604472,-0.22596489512786896,-0.2278120174550856,-0.22781861613891816,-0.28773648854973916,-0.217613768816362,-0.22679129466588355,-0.24880464160742036,-0.18737138515523258
-0.1865917505986461,-0.15451736675625785,-0.26930372863866353,-0.22713688350200212,-0.22819911024025047,-0.22222889325100517,-0.2903489867828942,-0.21858890046093196,-0.23512032646776132,-0.24623119348397846,-0.18813576543225918
-0.1864620438889703,-0.15374803092150272,-0.2731697172539622,-0.22674622071062442,-0.22948426112214995,-0.22194941443641492,-0.2909368004425259,-0.2197753067019927,-0.23274060109077857,-0.24357471251721521,-0.18611239780369876
-0.1855790197317027,-0.13451501475725938,-0.27009003084299926,-0.22557423233649126,-0.22665073909959113,-0.2225083853925143,-0.28564648996321507,-0.2182638483130943,-0.2318482058288005,-0.24249547556054435,-0.1853929911620362
-0.18446651388713617,-0.12925800408072444,-0.26711955955192823,-0.22508590151873523,-0.22572171877782235,-0.22530324017301137,-0.28492804827758217,-0.2197590633942046,-0.2342279312057832,-0.24066913302048787,-0.19002428076439243
-0.1826406021084957,-0.12733469161559627,-0.2770356892053731,-0.22337674831365678,-0.22011662280904143,-0.2258622111291108,-0.28251149208342907,-0.21649236060539723,-0.2419620281546344,-0.24490292133284589,-0.19546492427913925
-0.1858633787985458,-0.10605013130651235,-0.27777831536008474,-0.22313258756184662,-0.2209527328294393,-0.2258622111291108,-0.2810093071565367,-0.2141357914310639,-0.2416645537105593,-0.23934092420485747,-0.19015916736565205
-0.1841272698284061,-0.10361394636605382,-0.26146256961594994,-0.2247929067537358,-0.22044177933100378,-0.23005449996331578,-0.28205430644979873,-0.21509466736837404,-0.23958230277765163,-0.24639719583511907,-0.19006922009492402
-0.18666657992877778,-0.14297754620900802,-0.2633628027204092,-0.229187865485269,-0.22459141446049624,-0.22893655805111693,-0.2844708626439518,-0.22005160412752264,-0.24701892528242772,-0.25303842991977815,-0.18881023274339018
-0.18799859529152088,-0.13092485318642774,-0.26825533680880775,-0.22913903147207987,-0.2240649621298422,-0.2320109049731231,-0.28453617665695247,-0.21897895063886566,-0.2467214648734762,-0.24971781287744854,-0.1762203249232194
-0.1868112601168227,-0.12528320171427498,-0.26552512545038864,-0.22845537391570275,-0.22098370686760768,-0.23284935474381285,-0.2815318068031677,-0.22026287872401354,-0.23958230277765163,-0.24407278290613893,-0.1762203249232194
-0.1891210809175526,-0.13464324643697181,-0.26705403714554826,-0.230311019846213,-0.22491657098245857,-0.23508523856821045,-0.2846014906699531,-0.2244722017428712,-0.24225948856358587,-0.2444878837872434,-0.18134622160008285
-0.18892651704686747,-0.12848866824596922,-0.2612878320896781,-0.2292366994984582,-0.2216340199115324,-0.23564420952430987,-0.28296867771705936,-0.22603242725354902,-0.24136709330160777,-0.24988381522858907,-0.17693973156488194
-0.19274795882734208,-0.14182356957863496,-0.26814612168891594,-0.23231316781629074,-0.22338368686088345,-0.2406749614561234,-0.2871486748901075,-0.22749511852066812,-0.24553160920254666,-0.2582683590099833,-0.1857976509658153
-0.1921991926442434,-0.1501578693506711,-0.27915433588572836,-0.233045659385857,-0.22550494776318078,-0.2384390643048069,-0.28244617807042843,-0.23064805615760012,-0.2482087949884808,-0.25768725577773827,-0.18665197851357004
-0.1933067047919059,-0.17323751044517083,-0.28496423365511037,-0.2359756349782577,-0.23219391061830386,-0.24319032409511135,-0.29061024283489684,-0.23635259425756808,-0.25386062696930084,-0.2634153185923693,-0.19739837894180412
-0.19516753819333166,-0.19772753728594908,-0.28714840274184567,-0.23871027451790167,-0.23742741263413844,-0.24905952579761453,-0.2943330543743145,-0.23737648062444575,-0.2562403523462836,-0.27105269345487576,-0.2077850588967907
-0.19201959463958462,-0.16900624471929654,-0.27201211030421457,-0.23206900706448053,-0.22508689275298185,-0.24291084528052104,-0.2876058605237379,-0.23136315848337147,-0.24612653002044965,-0.25436667040315974,-0.19024908033154775
-0.1924336604161035,-0.1791356252767485,-0.2717500040148067,-0.23324099543861368,-0.22398755066068982,-0.24346981623662042,-0.28251149208342907,-0.23433730813938908,-0.2446392139405686,-0.2574382205832764,-0.1893947870886255
-0.19073247687492048,-0.1723399429307033,-0.2701118771997552,-0.23070168263759072,-0.2205811270633587,-0.2370416435780178,-0.28055210906553213,-0.23186697381318044,-0.24493667434952007,-0.2512950885552921,-0.18309981602612388
-0.1919297918310838,-0.17810988032608793,-0.26480434565243294,-0.23206900706448053,-0.22324432731539423,-0.235923701665819,-0.28055210906553213,-0.23178570767635312,-0.24910119025045888,-0.25312143109534835,-0.1886303725067664
-0.19339650760040675,-0.18746992504878468,-0.26923820623228356,-0.23416882306093662,-0.22627913333351046,-0.2364826726219184,-0.2814011787771664,-0.24555135305062245,-0.2505885203654636,-0.25254032786310343,-0.1984775060567142
-0.19320692981428278,-0.19708643313090635,-0.2712258080998788,-0.23187367101172385,-0.2254739855381467,-0.2370416435780178,-0.28022555145790307,-0.24969567803938414,-0.24880371580638386,-0.2418314028204803,-0.19865736629333794
-0.19451899322643842,-0.204010347156664,-0.27596545101876135,-0.23270383060766844,-0.22714621739207672,-0.24039546931461425,-0.2804868075099057,-0.2572042152615687,-0.25088598077441504,-0.24556705740841211,-0.2003210477534834
-0.1953621058701882,-0.21760165760523514,-0.2753757326974534,-0.23324099543861368,-0.231110055545096,-0.24011599050002397,-0.2834258633506898,-0.25252356352847843,-0.249993585512437,-0.2510460533608302,-0.20553685739624244
-0.19779665110220407,-0.24542543690093938,-0.2853573847572782,-0.23885677655746917,-0.23508936890406518,-0.25017746770981336,-0.2890427438950038,-0.2527673495394889,-0.25326570615139776,-0.26026073556893126,-0.21790196564925784
-0.19629501371009594,-0.2261924207366961,-0.2855757983331742,-0.23680579457420228,-0.2285707278194654,-0.2529723358172293,-0.2872139889031081,-0.2505245455170308,-0.24910119025045888,-0.2608418388011763,-0.21052786747184615
-0.1965943424491368,-0.23670649633328544,-0.2870173412651979,-0.23822195301428126,-0.23019651042927716,-0.25269284367572015,-0.28708336087710684,-0.24995570735818268,-0.2523733108894197,-0.26142294203342126,-0.20733542545764752
-0.19522740546360837,-0.2270899882511637,-0.2884807472178652,-0.23856378179246981,-0.230289420730648,-0.2568851325099251,-0.28538524636858675,-0.25252356352847843,-0.2517783760363932,-0.2598456663555778,-0.20391814957146115
-0.19605056235059923,-0.21131890197803954,-0.2873886626744976,-0.23856378179246981,-0.22778105523005154,-0.25856204537822336,-0.28257680609642966,-0.2518247169099669,-0.25148091562744174,-0.25976263351225654,-0.20630123767326905
-0.194309463489727,-0.18541843514746342,-0.2816442873114956,-0.23529197742188057,-0.22274884902290862,-0.25409027772942805,-0.27800492484537775,-0.25135340059520594,-0.2467214648734762,-0.2555288768676497,-0.1903839669328074
-0.19492807672456758,-0.2102931027838596,-0.2859252567218303,-0.23646396579601373,-0.22347658534912002,-0.25828255323671423,-0.28022555145790307,-0.2533524310061251,-0.24880371580638386,-0.26009470155003966,-0.197308431671076
-0.19603559648457292,-0.26453024850723,-0.29308932866009996,-0.23954043411384626,-0.22601591307475064,-0.2605184503880307,-0.2847974327089551,-0.25492889982459105,-0.25326570615139776,-0.2609248399767465,-0.20149008783428907
-0.1945040273604121,-0.24581010481831708,-0.28712655638508977,-0.2371476233523908,-0.22051919080015617,-0.256605640368416,-0.27859273850500943,-0.2553189500025247,-0.24880371580638386,-0.25428363755983846,-0.19213759566368105
-0.19328176675675726,-0.24183527533010796,-0.2877599674199095,-0.2359756349782577,-0.21005221039475563,-0.25884152419281364,-0.27761305322474805,-0.25273485052444083,-0.2482087949884808,-0.24996684807191039,-0.18804585246636357
-0.19627007186877587,-0.25478550874539596,-0.2971082084449146,-0.24129842133211382,-0.21866115015661866,-0.2669466230466333,-0.28512399031658414,-0.2538887577504536,-0.25326570615139776,-0.2580193238155214,-0.20585160423412588
-0.19664921982868092,-0.2504260384615689,-0.3060196223181277,-0.24325173528900237,-0.22135531263368832,-0.2711388985539195,-0.28799774460174177,-0.25427880792838725,-0.2571327476082616,-0.2598456663555778,-0.20679584474777626
-0.19823068024782475,-0.24529723234298667,-0.3102350693220823,-0.24247040970624695,-0.22120047788224925,-0.2730953035637268,-0.28603836158384477,-0.2519059830467942,-0.2544555618223275,-0.25370253432759343,-0.20747031205890723
-0.1986946373193266,-0.24850272599644066,-0.3053862112833079,-0.2432029012758132,-0.21962114451655584,-0.27533118738812445,-0.2843402346179505,-0.25117462501376303,-0.25386062696930084,-0.2521252586497499,-0.20441275664596828
-0.19605056235059923,-0.2193967383906508,-0.302109957653205,-0.2396381021402246,-0.21435668027568713,-0.2716978695100189,-0.2809439931435361,-0.24524256900951605,-0.24910119025045888,-0.2454840245650908,-0.1959595313536465
-0.19614036135292864,-0.21798635264437244,-0.3020007425333131,-0.2398822722061705,-0.20782255217200316,-0.26610815994902476,-0.2790499241386397,-0.24746911732471427,-0.2410696328926563,-0.24880464160742036,-0.19519511677178736
-0.19574125383009322,-0.22670529321202634,-0.3068277542153316,-0.24041942772298008,-0.2126844366086228,-0.26471072589531686,-0.2770252395651164,-0.2512071364282825,-0.24553160920254666,-0.24897064395856078,-0.19546492427913925
-0.1942396202441565,-0.20195880301182337,-0.30112707156584145,-0.23656163382239206,-0.21034639287854956,-0.256605640368416,-0.27049398775354166,-0.24608767979495091,-0.2425569489725373,-0.2419974051716207,-0.18885520637875422
-0.19420968470593242,-0.20888271703758102,-0.29892107278623786,-0.23690346260058062,-0.2113838105207734,-0.2568851325099251,-0.2718002306414321,-0.24569762961701727,-0.2410696328926563,-0.24224644036608267,-0.1862023107695944
-0.1947135570971235,-0.21631944929514962,-0.3024375863489927,-0.2365127998092029,-0.20711030286487597,-0.256605640368416,-0.27173492908580565,-0.24395864092436811,-0.23868990751567362,-0.24025409547488566,-0.18215557551247352
-0.19474348882917622,-0.2106777978229969,-0.3015202226680093,-0.2359756349782577,-0.20924705078625755,-0.2504569598513225,-0.272192114719436,-0.245908904213508,-0.23660764254764236,-0.2414163019393757,-0.18260520895161667
-0.19637982282169275,-0.22042253758483096,-0.3010833955162173,-0.23753828614376854,-0.20972704205965897,-0.2546492486855274,-0.2751311705602201,-0.2396355403541636,-0.2392848283335765,-0.24315961163611072,-0.18404405653977426
-0.19649955736224622,-0.23939909038964943,-0.305429887332932,-0.2398334381929813,-0.21516182807105091,-0.2591210163343228,-0.2790499241386397,-0.24311351773946177,-0.2383924330715985,-0.24681229671622348,-0.1853929911620362
-0.1969285966171343,-0.24080953037944722,-0.30398834440090833,-0.240224100984359,-0.21355152066718908,-0.25856204537822336,-0.27754773921174736,-0.24473874128023557,-0.2354177868767128,-0.24789147033739217,-0.19056382716943124
-0.19848510758261517,-0.24555366858065183,-0.3058667311486117,-0.24168908412349152,-0.21649342819706874,-0.260797929202621,-0.2829033637040588,-0.24681902542851045,-0.2446392139405686,-0.25054795130415536,-0.1974433182723356
-0.19715309221987204,-0.2465794135313125,-0.30320204219657254,-0.2417379181366807,-0.21559537010033403,-0.256605640368416,-0.28185836441079676,-0.2465264846951923,-0.24225948856358587,-0.25494777363540483,-0.19411598965687743
-0.19874951469887076,-0.2544008408280183,-0.3045125403158362,-0.24120075330573548,-0.21612182243098807,-0.25828255323671423,-0.28146649279016706,-0.24886681056173743,-0.24225948856358587,-0.25486474079208343,-0.19586958408291838
-0.20333424609605952,-0.27581360569505503,-0.3133584317826693,-0.24515622454683744,-0.22521075346625252,-0.26610815994902476,-0.2879324305887411,-0.25499391025415863,-0.2502910459213885,-0.2608418388011763,-0.21057284110721022
-0.20300997170952717,-0.27517250154001227,-0.3094924431673706,-0.24637704693415974,-0.22457592744141203,-0.26526969685141627,-0.29002242917526516,-0.2561315617729116,-0.25862007772326634,-0.2655736975024577,-0.21412500359465636
-0.20216187298121624,-0.2729927799589786,-0.31348947659542936,-0.24637704693415974,-0.22264046351558783,-0.2624748420709192,-0.2885202442483728,-0.2527023391099213,-0.25862007772326634,-0.2651586282891043,-0.21925088311910354
-0.2030698389798039,-0.2715823399691807,-0.315018388290589,-0.24789086408648145,-0.22257852725238533,-0.2557671905977263,-0.29008774318826575,-0.25218226807285254,-0.2598099333941958,-0.26906031689592785,-0.22127426790008026
